,id,uid,date,attendance,timeValid,neutralSite,conferenceCompetition,recent,notes,startDate,type.id,type.abbreviation,venue.id,venue.fullName,venue.address.city,venue.address.state,venue.capacity,venue.indoor,status.clock,status.displayClock,status.period,status.type.id,status.type.name,status.type.state,status.type.completed,status.type.description,status.type.detail,status.type.shortDetail,home.id,home.uid,home.location,home.name,home.abbreviation,home.displayName,home.shortDisplayName,home.color,home.alternateColor,home.isActive,home.venue.id,home.logo,home.conferenceId,away.id,away.uid,away.location,away.name,away.abbreviation,away.displayName,away.shortDisplayName,away.color,away.alternateColor,away.isActive,away.venue.id,away.logo,away.conferenceId,status.type.altDetail,groups.id,groups.name,groups.shortName,groups.isConference,tournamentId,season
0,283172692,s:40~l:41~e:283172692~c:283172692,2008-11-13T00:15Z,0,True,True,False,False,"[{'type': 'event', 'headline': '2K SPORTS CLASSIC BENEFITING COACHES VS. CANCER'}]",2008-11-13T00:15Z,0,N/A,479,Pauley Pavilion presented by Wescom,Los Angeles,CA,13800.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2692,s:40~l:41~t:2692,Weber State,Wildcats,WEB,Weber State Wildcats,Weber State,18005a,ebebeb,True,2198,https://a.espncdn.com/i/teamlogos/ncaa/500/2692.png,5,193,s:40~l:41~t:193,Miami (OH),Redhawks,M-OH,Miami (OH) Redhawks,Miami (OH),a4000c,f0f0f0,True,2134,https://a.espncdn.com/i/teamlogos/ncaa/500/193.png,14,,,,,,,2009
0,283170130,s:40~l:41~e:283170130~c:283170130,2008-11-13T01:00Z,6246,True,False,False,False,"[{'type': 'event', 'headline': '2K SPORTS CLASSIC BENEFITING COACHES VS. CANCER'}]",2008-11-13T01:00Z,0,N/A,1986,Crisler Center,Ann Arbor,MI,12707.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,130,s:40~l:41~t:130,Michigan,Wolverines,MICH,Michigan Wolverines,Michigan,00274c,00274c,True,1986,https://a.espncdn.com/i/teamlogos/ncaa/500/130.png,7,111,s:40~l:41~t:111,Northeastern,Huskies,NE,Northeastern Huskies,Northeastern,CC0001,c2c3c0,True,1219,https://a.espncdn.com/i/teamlogos/ncaa/500/111.png,10,,,,,,,2009
0,283170079,s:40~l:41~e:283170079~c:283170079,2008-11-13T01:00Z,5571,True,False,False,False,"[{'type': 'event', 'headline': '2K SPORTS CLASSIC BENEFITING COACHES VS. CANCER'}]",2008-11-13T01:00Z,0,N/A,2190,Banterra Center,Carbondale,IL,8284.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,79,s:40~l:41~t:79,Southern Illinois,Salukis,SIU,Southern Illinois Salukis,So Illinois,85283D,c2c3c0,True,2190,https://a.espncdn.com/i/teamlogos/ncaa/500/79.png,18,113,s:40~l:41~t:113,UMass,Minutemen,MASS,UMass Minutemen,UMass,880007,,True,1984,https://a.espncdn.com/i/teamlogos/ncaa/500/113.png,3,,,,,,,2009
0,283180026,s:40~l:41~e:283180026~c:283180026,2008-11-14T04:00Z,7802,True,False,False,False,"[{'type': 'event', 'headline': '2K SPORTS CLASSIC BENEFITING COACHES VS. CANCER'}]",2008-11-14T04:00Z,0,N/A,479,Pauley Pavilion presented by Wescom,Los Angeles,CA,13800.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,26,s:40~l:41~t:26,UCLA,Bruins,UCLA,UCLA Bruins,UCLA,005C8E,ffc72c,True,479,https://a.espncdn.com/i/teamlogos/ncaa/500/26.png,21,193,s:40~l:41~t:193,Miami (OH),Redhawks,M-OH,Miami (OH) Redhawks,Miami (OH),a4000c,f0f0f0,True,2134,https://a.espncdn.com/i/teamlogos/ncaa/500/193.png,14,,,,,,,2009
0,283182504,s:40~l:41~e:283182504~c:283182504,2008-11-14T01:15Z,0,True,True,False,False,"[{'type': 'event', 'headline': '2K SPORTS CLASSIC BENEFITING COACHES VS. CANCER'}]",2008-11-14T01:15Z,0,N/A,479,Pauley Pavilion presented by Wescom,Los Angeles,CA,13800.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2504,s:40~l:41~t:2504,Prairie View A&M,Panthers,PV,Prairie View A&M Panthers,Prairie View,4d0960,,True,2027,https://a.espncdn.com/i/teamlogos/ncaa/500/2504.png,26,2692,s:40~l:41~t:2692,Weber State,Wildcats,WEB,Weber State Wildcats,Weber State,18005a,ebebeb,True,2198,https://a.espncdn.com/i/teamlogos/ncaa/500/2692.png,5,,,,,,,2009
0,283190041,s:40~l:41~e:283190041~c:283190041,2008-11-15T00:30Z,9820,True,False,False,False,[],2008-11-15T00:30Z,0,N/A,1956,Gampel Pavilion,Storrs,CT,10167.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,41,s:40~l:41~t:41,UConn,Huskies,CONN,UConn Huskies,UConn,001d40,f1f2f3,True,1956,https://a.espncdn.com/i/teamlogos/ncaa/500/41.png,4,2717,s:40~l:41~t:2717,Western Carolina,Catamounts,WCU,Western Carolina Catamounts,W Carolina,492F91,bf9e70,True,245,https://a.espncdn.com/i/teamlogos/ncaa/500/2717.png,24,,,,,,,2009
0,283190221,s:40~l:41~e:283190221~c:283190221,2008-11-15T00:00Z,10043,True,False,False,False,[],2008-11-15T00:00Z,0,N/A,2025,Petersen Events Center,Pittsburgh,PA,12508.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,221,s:40~l:41~t:221,Pittsburgh,Panthers,PITT,Pittsburgh Panthers,Pittsburgh,003263,231f20,True,2025,https://a.espncdn.com/i/teamlogos/ncaa/500/221.png,4,161,s:40~l:41~t:161,Fairleigh Dickinson,Knights,FDU,Fairleigh Dickinson Knights,Fair. Dickinson,00449C,a80532,True,2076,https://a.espncdn.com/i/teamlogos/ncaa/500/161.png,19,,,,,,,2009
0,283190251,s:40~l:41~e:283190251~c:283190251,2008-11-15T01:00Z,11169,True,False,False,False,[],2008-11-15T01:00Z,0,N/A,2195,Frank Erwin Center,Austin,TX,16540.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,251,s:40~l:41~t:251,Texas,Longhorns,TEX,Texas Longhorns,Texas,EE7524,f0f0f0,True,2195,https://a.espncdn.com/i/teamlogos/ncaa/500/251.png,8,56,s:40~l:41~t:56,Stetson,Hatters,STET,Stetson Hatters,Stetson,0a5640,56854e,True,2080,https://a.espncdn.com/i/teamlogos/ncaa/500/56.png,46,,,,,,,2009
0,283192509,s:40~l:41~e:283192509~c:283192509,2008-11-15T02:00Z,13402,True,False,False,False,[],2008-11-15T02:00Z,0,N/A,399,Mackey Arena,West Lafayette,IN,14804.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2509,s:40~l:41~t:2509,Purdue,Boilermakers,PUR,Purdue Boilermakers,Purdue,B89D29,a4a9ad,True,399,https://a.espncdn.com/i/teamlogos/ncaa/500/2509.png,7,2174,s:40~l:41~t:2174,Detroit Mercy,Titans,DET,Detroit Mercy Titans,Detroit Mercy,165b9e,d31733,True,2005,https://a.espncdn.com/i/teamlogos/ncaa/500/2174.png,45,,,,,,,2009
0,283190201,s:40~l:41~e:283190201~c:283190201,2008-11-15T01:00Z,10331,True,False,False,False,[],2008-11-15T01:00Z,0,N/A,1991,Lloyd Noble Center,Norman,OK,11562.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,201,s:40~l:41~t:201,Oklahoma,Sooners,OU,Oklahoma Sooners,Oklahoma,7b0000,cccccc,True,1991,https://a.espncdn.com/i/teamlogos/ncaa/500/201.png,8,44,s:40~l:41~t:44,American,Eagles,AMER,American Eagles,American,c41130,c8102e,True,1910,https://a.espncdn.com/i/teamlogos/ncaa/500/44.png,22,,,,,,,2009
0,283190009,s:40~l:41~e:283190009~c:283190009,2008-11-15T03:00Z,8590,True,False,False,False,[],2008-11-15T03:00Z,0,N/A,833,Desert Financial Arena,Tempe,AZ,14198.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,9,s:40~l:41~t:9,Arizona State,Sun Devils,ASU,Arizona State Sun Devils,Arizona State,942139,f1f2f3,True,833,https://a.espncdn.com/i/teamlogos/ncaa/500/9.png,21,2400,s:40~l:41~t:2400,Mississippi Valley State,Delta Devils,MVSU,Mississippi Valley State Delta Devils,Miss Valley St,005328,cf2d34,True,1988,https://a.espncdn.com/i/teamlogos/ncaa/500/2400.png,26,,,,,,,2009
0,283190269,s:40~l:41~e:283190269~c:283190269,2008-11-15T01:30Z,13668,True,False,False,False,[],2008-11-15T01:30Z,0,N/A,2099,BMO Harris Bradley Center,Milwaukee,WI,18717.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,269,s:40~l:41~t:269,Marquette,Golden Eagles,MARQ,Marquette Golden Eagles,Marquette,083963,ffffff,True,5777,https://a.espncdn.com/i/teamlogos/ncaa/500/269.png,4,2277,s:40~l:41~t:2277,Houston Baptist,Huskies,HBU,Houston Baptist Huskies,Houston Baptist,00539c,,True,2012,https://a.espncdn.com/i/teamlogos/ncaa/500/2277.png,43,,,,,,,2009
0,283190057,s:40~l:41~e:283190057~c:283190057,2008-11-14T23:00Z,10992,True,False,False,False,"[{'type': 'event', 'headline': ""O'REILLY AUTO PARTS CBE CLASSIC""}]",2008-11-14T23:00Z,0,N/A,360,Exactech Arena at Stephen C. O'Connell Center,Gainesville,FL,10151.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,57,s:40~l:41~t:57,Florida,Gators,FLA,Florida Gators,Florida,0021A5,0021a5,True,360,https://a.espncdn.com/i/teamlogos/ncaa/500/57.png,23,2649,s:40~l:41~t:2649,Toledo,Rockets,TOL,Toledo Rockets,Toledo,ffffff,ffd51d,True,2116,https://a.espncdn.com/i/teamlogos/ncaa/500/2649.png,14,,,,,,,2009
0,283192166,s:40~l:41~e:283192166~c:283192166,2008-11-15T02:00Z,5223,True,False,False,False,[],2008-11-15T02:00Z,0,N/A,194,John M. Belk Arena,Davidson,NC,4300.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2166,s:40~l:41~t:2166,Davidson,Wildcats,DAV,Davidson Wildcats,Davidson,000000,e51837,True,194,https://a.espncdn.com/i/teamlogos/ncaa/500/2166.png,24,2258,s:40~l:41~t:2258,Guilford,Quakers,GUI,Guilford Quakers,Guilford,000000,,False,,,,,,,,,,2009
0,283190154,s:40~l:41~e:283190154~c:283190154,2008-11-15T00:00Z,9573,True,False,False,False,[],2008-11-15T00:00Z,0,N/A,2120,Lawrence Joel Coliseum,Winston-Salem,NC,14665.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,154,s:40~l:41~t:154,Wake Forest,Demon Deacons,WAKE,Wake Forest Demon Deacons,Wake Forest,9E7E38,000000,True,2120,https://a.espncdn.com/i/teamlogos/ncaa/500/154.png,2,2428,s:40~l:41~t:2428,North Carolina Central,Eagles,NCCU,North Carolina Central Eagles,NC Central,880023,c2c3c0,True,2081,https://a.espncdn.com/i/teamlogos/ncaa/500/2428.png,43,,,,,,,2009
0,283190222,s:40~l:41~e:283190222~c:283190222,2008-11-15T01:00Z,6500,True,False,False,False,[],2008-11-15T01:00Z,0,N/A,1969,Finneran Pavilion,Villanova,PA,6500.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,222,s:40~l:41~t:222,Villanova,Wildcats,VILL,Villanova Wildcats,Villanova,123d7C,f0f0f0,True,1969,https://a.espncdn.com/i/teamlogos/ncaa/500/222.png,4,399,s:40~l:41~t:399,Albany,Great Danes,ALB,Albany Great Danes,Albany,3D2777,ffffff,True,1976,https://a.espncdn.com/i/teamlogos/ncaa/500/399.png,1,,,,,,,2009
0,283192199,s:40~l:41~e:283192199~c:283192199,2008-11-14T17:00Z,2156,True,False,False,False,[],2008-11-14T17:00Z,0,N/A,2109,Convocation Center (MI),Ypsilanti,MI,8800.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2199,s:40~l:41~t:2199,Eastern Michigan,Eagles,EMU,Eastern Michigan Eagles,E Michigan,00331b,f0f0f0,True,2109,https://a.espncdn.com/i/teamlogos/ncaa/500/2199.png,14,3098,s:40~l:41~t:3098,Marygrove College,Mustangs,MAR,Marygrove College Mustangs,Marygrove ,000000,,False,,,,,,,,,,2009
0,283192711,s:40~l:41~e:283192711~c:283192711,2008-11-14T17:30Z,0,True,True,False,False,"[{'type': 'event', 'headline': 'CHARLESTON CLASSIC'}]",2008-11-14T17:30Z,0,N/A,,,,,,,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2711,s:40~l:41~t:2711,Western Michigan,Broncos,WMU,Western Michigan Broncos,W Michigan,B59966,bfa979,True,1972,https://a.espncdn.com/i/teamlogos/ncaa/500/2711.png,14,2628,s:40~l:41~t:2628,TCU,Horned Frogs,TCU,TCU Horned Frogs,TCU,3C377D,f1f2f3,True,2194,https://a.espncdn.com/i/teamlogos/ncaa/500/2628.png,44,,,,,,,2009
0,283192630,s:40~l:41~e:283192630~c:283192630,2008-11-14T17:30Z,4121,True,False,True,False,[],2008-11-14T17:30Z,0,N/A,2043,Skyhawk Arena,Martin,TN,4300.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2630,s:40~l:41~t:2630,UT Martin,Skyhawks,UTM,UT Martin Skyhawks,UT Martin,FF6700,102a5c,True,2043,https://a.espncdn.com/i/teamlogos/ncaa/500/2630.png,20,310,s:40~l:41~t:310,Maryville University,Saints,MSL,Maryville University Saints,Maryville,,,False,,,,,,,,,,2009
0,283190218,s:40~l:41~e:283190218~c:283190218,2008-11-14T20:00Z,0,True,True,False,False,"[{'type': 'event', 'headline': 'CHARLESTON CLASSIC'}]",2008-11-14T20:00Z,0,N/A,,,,,,,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2193,s:40~l:41~t:2193,East Tennessee State,Buccaneers,ETSU,East Tennessee State Buccaneers,ETSU,002d61,ffc423,True,4935,https://a.espncdn.com/i/teamlogos/ncaa/500/2193.png,46,218,s:40~l:41~t:218,Temple,Owls,TEM,Temple Owls,Temple,A80532,a7a9ac,True,2011,https://a.espncdn.com/i/teamlogos/ncaa/500/218.png,3,,,,,,,2009
0,283192534,s:40~l:41~e:283192534~c:283192534,2008-11-14T21:00Z,575,True,False,True,False,[],2008-11-14T21:00Z,0,N/A,,,,,,,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2534,s:40~l:41~t:2534,Sam Houston State,Bearkats,SHSU,Sam Houston State Bearkats,Sam Houston St,fe5000,000000,True,4585,https://a.espncdn.com/i/teamlogos/ncaa/500/2534.png,25,2544,s:40~l:41~t:2544,Schreiner,Mountaineers,SCHR,Schreiner Mountaineers,Schreiner,000000,,False,,,,,,,,,,2009
0,283192130,s:40~l:41~e:283192130~c:283192130,2008-11-14T21:30Z,735,True,False,False,False,[],2008-11-14T21:30Z,0,N/A,1951,Jones Convocation Center,Chicago,IL,7000.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2130,s:40~l:41~t:2130,Chicago State,Cougars,CHIC,Chicago State Cougars,Chicago State,006700,,True,1951,https://a.espncdn.com/i/teamlogos/ncaa/500/2130.png,43,2615,s:40~l:41~t:2615,St. Xavier,Cougars,SX,St. Xavier Cougars,St Xavier,000000,,False,,,,,,,,,,2009
0,283192459,s:40~l:41~e:283192459~c:283192459,2008-11-14T22:00Z,0,True,True,False,False,"[{'type': 'event', 'headline': '100 CLUB CLASSIC'}]",2008-11-14T22:00Z,0,N/A,2015,KSU Convocation Center,Kennesaw,GA,3866.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,311,s:40~l:41~t:311,Maine,Black Bears,ME,Maine Black Bears,Maine,127dbe,,True,4605,https://a.espncdn.com/i/teamlogos/ncaa/500/311.png,1,2459,s:40~l:41~t:2459,Northern Illinois,Huskies,NIU,Northern Illinois Huskies,N Illinois,F1122C,cc0000,True,2090,https://a.espncdn.com/i/teamlogos/ncaa/500/2459.png,14,,,,,,,2009
0,283192351,s:40~l:41~e:283192351~c:283192351,2008-11-14T22:30Z,0,True,False,False,False,"[{'type': 'event', 'headline': 'WORLD VISION CLASSIC'}]",2008-11-14T22:30Z,0,N/A,432,James H. Hilton Coliseum,Ames,IA,14356.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2351,s:40~l:41~t:2351,Loyola Marymount,Lions,LMU,Loyola Marymount Lions,Loyola Marymnt,880029,00345b,True,2173,https://a.espncdn.com/i/teamlogos/ncaa/500/2351.png,29,270,s:40~l:41~t:270,Milwaukee,Panthers,MILW,Milwaukee Panthers,Milwaukee,000000,ffc20e,True,1983,https://a.espncdn.com/i/teamlogos/ncaa/500/270.png,45,,,,,,,2009
0,283190103,s:40~l:41~e:283190103~c:283190103,2008-11-14T23:00Z,4197,True,False,False,False,[],2008-11-14T23:00Z,0,N/A,135,Silvio O. Conte Forum,Chestnut Hill,MA,8606.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,103,s:40~l:41~t:103,Boston College,Eagles,BC,Boston College Eagles,Boston College,88001a,a39161,True,135,https://a.espncdn.com/i/teamlogos/ncaa/500/103.png,2,2115,s:40~l:41~t:2115,Central Connecticut,Blue Devils,CCSU,Central Connecticut Blue Devils,Cent Conn St,1B49A2,d1d5d8,True,2144,https://a.espncdn.com/i/teamlogos/ncaa/500/2115.png,19,,,,,,,2009
0,283192643,s:40~l:41~e:283192643~c:283192643,2008-11-14T23:05Z,833,True,False,False,False,[],2008-11-14T23:05Z,0,N/A,2154,McAlister Field House,Charleston,SC,6000.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2643,s:40~l:41~t:2643,The Citadel,Bulldogs,CIT,The Citadel Bulldogs,The Citadel,002b5c,f0f0f0,True,2154,https://a.espncdn.com/i/teamlogos/ncaa/500/2643.png,24,3131,s:40~l:41~t:3131,Grace Bible College,Tigers,GBC,Grace Bible College Tigers,Grace Bible,,,False,,,,,,,,,,2009
0,283190213,s:40~l:41~e:283190213~c:283190213,2008-11-14T23:30Z,8026,True,False,False,False,[],2008-11-14T23:30Z,0,N/A,1942,Bryce Jordan Center,University Park,PA,15261.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,213,s:40~l:41~t:213,Penn State,Nittany Lions,PSU,Penn State Nittany Lions,Penn State,00265D,002e5c,True,1942,https://a.espncdn.com/i/teamlogos/ncaa/500/213.png,7,2729,s:40~l:41~t:2729,William & Mary,Tribe,W&M,William & Mary Tribe,William & Mary,103217,f6b220,True,2200,https://a.espncdn.com/i/teamlogos/ncaa/500/2729.png,10,,,,,,,2009
0,283192737,s:40~l:41~e:283192737~c:283192737,2008-11-15T00:00Z,2800,True,False,True,False,[],2008-11-15T00:00Z,0,N/A,1922,Winthrop Coliseum,Rock Hill,SC,6100.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2737,s:40~l:41~t:2737,Winthrop,Eagles,WIN,Winthrop Eagles,Winthrop,9e0b0e,fdb41e,True,1922,https://a.espncdn.com/i/teamlogos/ncaa/500/2737.png,6,2822,s:40~l:41~t:2822,North Greenville,Crusaders,NG,North Greenville Crusaders,N Greenville,000000,,False,,,,,,,,,,2009
